factor,trade_date,correlation
grossprofitmargin_growthrate,2010-08-31,0.11895231669652524
grossprofitmargin_growthrate,2010-09-30,0.1194348316835358
grossprofitmargin_growthrate,2010-10-31,0.064373690242571488
grossprofitmargin_growthrate,2010-11-30,-0.0123612999695643
grossprofitmargin_growthrate,2010-12-31,0.004043049434681258
grossprofitmargin_growthrate,2011-01-31,0.054949400195725626
grossprofitmargin_growthrate,2011-02-28,-0.023465588652850387
grossprofitmargin_growthrate,2011-03-31,-0.058726264583098202
grossprofitmargin_growthrate,2011-04-30,-0.012341182963004203
grossprofitmargin_growthrate,2011-05-31,0.00060257512489412569
grossprofitmargin_growthrate,2011-06-30,-0.022864622551016806
grossprofitmargin_growthrate,2011-07-31,0.039877403897083476
grossprofitmargin_growthrate,2011-08-31,-0.033989561515889742
grossprofitmargin_growthrate,2011-09-30,-0.026771575501376339
grossprofitmargin_growthrate,2011-10-31,0.0039442901833781109
grossprofitmargin_growthrate,2011-11-30,-0.038943029926564267
grossprofitmargin_growthrate,2011-12-31,0.020996047672625896
grossprofitmargin_growthrate,2012-01-31,-0.061260269774843723
grossprofitmargin_growthrate,2012-02-29,-0.065676281788632399
grossprofitmargin_growthrate,2012-03-31,-0.098727967463567032
grossprofitmargin_growthrate,2012-04-30,0.022262304843699413
grossprofitmargin_growthrate,2012-05-31,-0.040686505311284378
grossprofitmargin_growthrate,2012-06-30,-0.026472144148282847
grossprofitmargin_growthrate,2012-07-31,0.079511040184890636
grossprofitmargin_growthrate,2012-08-31,-0.033965603854144356
grossprofitmargin_growthrate,2012-09-30,0.048187851667124103
grossprofitmargin_growthrate,2012-10-31,0.090554158528706893
grossprofitmargin_growthrate,2012-11-30,0.026090140926806948
grossprofitmargin_growthrate,2012-12-31,-0.17137017022007939
grossprofitmargin_growthrate,2013-01-31,-0.061081744224289726
grossprofitmargin_growthrate,2013-02-28,-0.017078778866214454
grossprofitmargin_growthrate,2013-03-31,0.026479547500597472
grossprofitmargin_growthrate,2013-04-30,0.066081715973787494
grossprofitmargin_growthrate,2013-05-31,0.075274901940332609
grossprofitmargin_growthrate,2013-06-30,-0.04745375115587594
grossprofitmargin_growthrate,2013-07-31,-0.00015036498619948939
grossprofitmargin_growthrate,2013-08-31,-0.016153103185702455
grossprofitmargin_growthrate,2013-09-30,0.017003295234551651
grossprofitmargin_growthrate,2013-10-31,-0.14334204985672974
grossprofitmargin_growthrate,2013-11-30,-0.0020926400574257844
grossprofitmargin_growthrate,2013-12-31,-0.11011692308252498
grossprofitmargin_growthrate,2014-01-31,0.089133939866624268
grossprofitmargin_growthrate,2014-02-28,-0.012131503639811031
grossprofitmargin_growthrate,2014-03-31,-0.05021561322978095
grossprofitmargin_growthrate,2014-04-30,-0.11395770446748592
grossprofitmargin_growthrate,2014-05-31,0.023812891634923054
grossprofitmargin_growthrate,2014-06-30,-0.040192294307977466
grossprofitmargin_growthrate,2014-07-31,0.036544632380458388
grossprofitmargin_growthrate,2014-08-31,0.0024421835485530113
grossprofitmargin_growthrate,2014-09-30,-0.0068717455172784062
grossprofitmargin_growthrate,2014-10-31,-0.01192813086465388
grossprofitmargin_growthrate,2014-11-30,-0.11085374611865242
grossprofitmargin_growthrate,2014-12-31,-0.0010019820460647974
grossprofitmargin_growthrate,2015-01-31,-0.027314167273884075
grossprofitmargin_growthrate,2015-02-28,-0.03901978248481984
grossprofitmargin_growthrate,2015-03-31,0.029950602720749959
grossprofitmargin_growthrate,2015-04-30,0.059103480277831751
grossprofitmargin_growthrate,2015-05-31,-0.073372371063610331
grossprofitmargin_growthrate,2015-06-30,-0.0073072556720153734
grossprofitmargin_growthrate,2015-07-31,-0.043003743822803871
grossprofitmargin_growthrate,2015-08-31,-0.095747624112022742
grossprofitmargin_growthrate,2015-09-30,-0.040623823640080936
grossprofitmargin_growthrate,2015-10-31,-0.11700847824087203
grossprofitmargin_growthrate,2015-11-30,0.045773660163953692
grossprofitmargin_growthrate,2015-12-31,-0.027209301639116612
grossprofitmargin_growthrate,2016-01-31,0.010742422218556324
grossprofitmargin_growthrate,2016-02-29,-0.038975207282034102
grossprofitmargin_growthrate,2016-03-31,0.066486312025855726
grossprofitmargin_growthrate,2016-04-30,0.027508717943396373
grossprofitmargin_growthrate,2016-05-31,0.050006380887582753
grossprofitmargin_growthrate,2016-06-30,-0.063014626565288515
grossprofitmargin_growthrate,2016-07-31,0.036748721089606785
grossprofitmargin_growthrate,2016-08-31,0.01900439431626089
grossprofitmargin_growthrate,2016-09-30,-0.045621584537659125
grossprofitmargin_growthrate,2016-10-31,-0.072085010395185375
grossprofitmargin_growthrate,2016-11-30,-0.02132769222401662
grossprofitmargin_growthrate,2016-12-31,0.021531979217292354
eps_ttm_growthrate,2010-01-31,-0.07681035130282933
eps_ttm_growthrate,2010-02-28,-0.027284988011439224
eps_ttm_growthrate,2010-03-31,0.0015843367533236793
eps_ttm_growthrate,2010-04-30,-0.018279009269031487
eps_ttm_growthrate,2010-05-31,-0.083314984328450165
eps_ttm_growthrate,2010-06-30,-0.01333629051726698
eps_ttm_growthrate,2010-07-31,-0.10879047692769098
eps_ttm_growthrate,2010-08-31,-0.093379690274523364
eps_ttm_growthrate,2010-09-30,-0.19992551428005867
eps_ttm_growthrate,2010-10-31,0.027569737261878897
eps_ttm_growthrate,2010-11-30,0.0029836329171595488
eps_ttm_growthrate,2010-12-31,0.0063574771993490315
eps_ttm_growthrate,2011-01-31,0.024041117965729907
eps_ttm_growthrate,2011-02-28,0.026356129477172915
eps_ttm_growthrate,2011-03-31,0.00070968004193970092
eps_ttm_growthrate,2011-04-30,-0.037130833783515171
eps_ttm_growthrate,2011-05-31,-0.035631957364766091
eps_ttm_growthrate,2011-06-30,-0.014561564074525636
eps_ttm_growthrate,2011-07-31,0.10065231780829847
eps_ttm_growthrate,2011-08-31,0.078738949870720512
eps_ttm_growthrate,2011-09-30,0.061469756582463841
eps_ttm_growthrate,2011-10-31,-0.035044169103891569
eps_ttm_growthrate,2011-11-30,-0.077030814624121299
eps_ttm_growthrate,2011-12-31,0.040330483967668175
eps_ttm_growthrate,2012-01-31,-0.039934653070538638
eps_ttm_growthrate,2012-02-29,-0.021290587729177395
eps_ttm_growthrate,2012-03-31,0.042269679697487607
eps_ttm_growthrate,2012-04-30,-0.0791746642698299
eps_ttm_growthrate,2012-05-31,-0.016927750136820869
eps_ttm_growthrate,2012-06-30,-0.021261842425507674
eps_ttm_growthrate,2012-07-31,0.033731283463081969
eps_ttm_growthrate,2012-08-31,0.041619192331546533
eps_ttm_growthrate,2012-09-30,0.025541679430966316
eps_ttm_growthrate,2012-10-31,-0.084057129504084421
eps_ttm_growthrate,2012-11-30,0.10084506554771425
eps_ttm_growthrate,2012-12-31,0.050962439086884977
eps_ttm_growthrate,2013-01-31,-0.072835805784555424
eps_ttm_growthrate,2013-02-28,0.22868988328665263
eps_ttm_growthrate,2013-03-31,-0.062497766099138208
eps_ttm_growthrate,2013-04-30,0.014388403669079045
eps_ttm_growthrate,2013-05-31,0.12321177294640309
eps_ttm_growthrate,2013-06-30,-0.047311606467925788
eps_ttm_growthrate,2013-07-31,0.093903644572916126
eps_ttm_growthrate,2013-08-31,0.021230882823897752
eps_ttm_growthrate,2013-09-30,-0.028267246784283939
eps_ttm_growthrate,2013-10-31,-0.023429184781299354
eps_ttm_growthrate,2013-11-30,0.099447858416917681
eps_ttm_growthrate,2013-12-31,-0.10974726801726613
eps_ttm_growthrate,2014-01-31,-0.0075109837517924509
eps_ttm_growthrate,2014-02-28,0.00096495531091968082
eps_ttm_growthrate,2014-03-31,0.071652612189088249
eps_ttm_growthrate,2014-04-30,0.078808957869996185
eps_ttm_growthrate,2014-05-31,0.019311909179038151
eps_ttm_growthrate,2014-06-30,0.03702067245457949
eps_ttm_growthrate,2014-07-31,-0.06106394034922312
eps_ttm_growthrate,2014-08-31,0.0072825965840358792
eps_ttm_growthrate,2014-09-30,0.040301724979799239
eps_ttm_growthrate,2014-10-31,-0.0080034012783269555
eps_ttm_growthrate,2014-11-30,0.00039308458850245757
eps_ttm_growthrate,2014-12-31,0.043226374972534516
eps_ttm_growthrate,2015-01-31,-0.034769080068321141
eps_ttm_growthrate,2015-02-28,0.10619746723927496
eps_ttm_growthrate,2015-03-31,-0.025123838463564915
eps_ttm_growthrate,2015-04-30,0.059742199907205258
eps_ttm_growthrate,2015-05-31,-0.019279869006715439
eps_ttm_growthrate,2015-06-30,0.011724563140890381
eps_ttm_growthrate,2015-07-31,0.017498239648679588
eps_ttm_growthrate,2015-08-31,-0.014613763031512537
eps_ttm_growthrate,2015-09-30,0.0028063529086648849
eps_ttm_growthrate,2015-10-31,0.033474561956404456
eps_ttm_growthrate,2015-11-30,0.0043678330429195696
eps_ttm_growthrate,2015-12-31,0.038447995025330334
eps_ttm_growthrate,2016-01-31,0.018621562071221107
eps_ttm_growthrate,2016-02-29,-0.062241261763388463
eps_ttm_growthrate,2016-03-31,-0.0159965497895527
eps_ttm_growthrate,2016-04-30,0.087824408117579619
eps_ttm_growthrate,2016-05-31,0.0013929321730846574
eps_ttm_growthrate,2016-06-30,0.049064928134071685
eps_ttm_growthrate,2016-07-31,0.063281396448246346
eps_ttm_growthrate,2016-08-31,0.01031998535027614
eps_ttm_growthrate,2016-09-30,0.0034506965838605602
eps_ttm_growthrate,2016-10-31,0.0085498227054012776
eps_ttm_growthrate,2016-11-30,0.035859895945093583
eps_ttm_growthrate,2016-12-31,-0.078698591471308824
roe_ttm2_growthrate,2010-01-31,-0.10774226268673937
roe_ttm2_growthrate,2010-02-28,-0.11237934071343766
roe_ttm2_growthrate,2010-03-31,-0.10764212363607534
roe_ttm2_growthrate,2010-04-30,-0.021806757808221413
roe_ttm2_growthrate,2010-05-31,-0.11689666620129746
roe_ttm2_growthrate,2010-06-30,0.019852690997347846
roe_ttm2_growthrate,2010-07-31,0.14202377380152889
roe_ttm2_growthrate,2010-08-31,0.10363326393532737
roe_ttm2_growthrate,2010-09-30,0.018181638292985275
roe_ttm2_growthrate,2010-10-31,-0.0066876804647746707
roe_ttm2_growthrate,2010-11-30,-0.028815277903294436
roe_ttm2_growthrate,2010-12-31,0.095441905108170536
roe_ttm2_growthrate,2011-01-31,0.10580506056973714
roe_ttm2_growthrate,2011-02-28,-0.055968314259532262
roe_ttm2_growthrate,2011-03-31,0.036734848819099032
roe_ttm2_growthrate,2011-04-30,-0.076085136642329965
roe_ttm2_growthrate,2011-05-31,0.043560933532816246
roe_ttm2_growthrate,2011-06-30,-0.020637205692667041
roe_ttm2_growthrate,2011-07-31,-0.023677762326716516
roe_ttm2_growthrate,2011-08-31,0.049435775366493316
roe_ttm2_growthrate,2011-09-30,0.10349005985446741
roe_ttm2_growthrate,2011-10-31,0.082301211524258816
roe_ttm2_growthrate,2011-11-30,0.0081181612993664071
roe_ttm2_growthrate,2011-12-31,0.072970860321664138
roe_ttm2_growthrate,2012-01-31,0.044568374298652867
roe_ttm2_growthrate,2012-02-29,0.066044477210649585
roe_ttm2_growthrate,2012-03-31,-0.068820369589845193
roe_ttm2_growthrate,2012-04-30,0.041503557232355569
roe_ttm2_growthrate,2012-05-31,0.083350938326103768
roe_ttm2_growthrate,2012-06-30,0.0061965397365236008
roe_ttm2_growthrate,2012-07-31,-0.033840327123029888
roe_ttm2_growthrate,2012-08-31,-0.0016370489022972784
roe_ttm2_growthrate,2012-09-30,0.035398655293424543
roe_ttm2_growthrate,2012-10-31,0.11849678651532347
roe_ttm2_growthrate,2012-11-30,0.0031584910767667716
roe_ttm2_growthrate,2012-12-31,-0.0031804445193825944
roe_ttm2_growthrate,2013-01-31,0.011172753876746325
roe_ttm2_growthrate,2013-02-28,-0.08940250187343772
roe_ttm2_growthrate,2013-03-31,-0.078892506545250235
roe_ttm2_growthrate,2013-04-30,-0.056907999205671002
roe_ttm2_growthrate,2013-05-31,-0.1017693070613899
roe_ttm2_growthrate,2013-06-30,-0.027870636008586299
roe_ttm2_growthrate,2013-07-31,-0.021832105192615497
roe_ttm2_growthrate,2013-08-31,0.037684438704015527
roe_ttm2_growthrate,2013-09-30,-0.10004293808612431
roe_ttm2_growthrate,2013-10-31,0.081213313138739932
roe_ttm2_growthrate,2013-11-30,0.081111837079967872
roe_ttm2_growthrate,2013-12-31,-0.022630995907603511
roe_ttm2_growthrate,2014-01-31,0.0084463218086003981
roe_ttm2_growthrate,2014-02-28,0.069443816246865658
roe_ttm2_growthrate,2014-03-31,0.030453909692777066
roe_ttm2_growthrate,2014-04-30,0.013352439883125001
roe_ttm2_growthrate,2014-05-31,0.1679101304329515
roe_ttm2_growthrate,2014-06-30,0.10935763685418484
roe_ttm2_growthrate,2014-07-31,0.065316732489467844
roe_ttm2_growthrate,2014-08-31,-0.085891473082796252
roe_ttm2_growthrate,2014-09-30,-0.067525344805156179
roe_ttm2_growthrate,2014-10-31,-0.069579111312206676
roe_ttm2_growthrate,2014-11-30,-0.091521832592255367
roe_ttm2_growthrate,2014-12-31,-0.0050666333781599652
roe_ttm2_growthrate,2015-01-31,-0.087149795951941153
roe_ttm2_growthrate,2015-02-28,0.040055326686849323
roe_ttm2_growthrate,2015-03-31,-0.03550832614825352
roe_ttm2_growthrate,2015-04-30,-0.027389134523385445
roe_ttm2_growthrate,2015-05-31,-0.038798684942109002
roe_ttm2_growthrate,2015-06-30,-0.068520381400665908
roe_ttm2_growthrate,2015-07-31,-0.094788577564567253
roe_ttm2_growthrate,2015-08-31,0.079531115424846296
roe_ttm2_growthrate,2015-09-30,-0.013375547059265226
roe_ttm2_growthrate,2015-10-31,-0.042608719976121583
roe_ttm2_growthrate,2015-11-30,0.055920148724181544
roe_ttm2_growthrate,2015-12-31,0.096102543114547051
roe_ttm2_growthrate,2016-01-31,0.0086849449097591257
roe_ttm2_growthrate,2016-02-29,0.00065999911787807566
roe_ttm2_growthrate,2016-03-31,0.052967487273984877
roe_ttm2_growthrate,2016-04-30,-0.0082621291390459449
roe_ttm2_growthrate,2016-05-31,-0.0050791802277788773
roe_ttm2_growthrate,2016-06-30,-0.031064624857893412
roe_ttm2_growthrate,2016-07-31,0.0062773699069316492
roe_ttm2_growthrate,2016-08-31,-0.02270155074079316
roe_ttm2_growthrate,2016-09-30,-0.074057014088423967
roe_ttm2_growthrate,2016-10-31,-0.019335814157424882
roe_ttm2_growthrate,2016-11-30,0.031323010643968079
roe_ttm2_growthrate,2016-12-31,-0.080341015891684103
roa_ttm2_growthrate,2010-01-31,-0.026754391413379264
roa_ttm2_growthrate,2010-02-28,-0.10708337982672544
roa_ttm2_growthrate,2010-03-31,-0.068525924247624881
roa_ttm2_growthrate,2010-04-30,-0.022156760451698166
roa_ttm2_growthrate,2010-05-31,-0.092571417716165103
roa_ttm2_growthrate,2010-06-30,0.009094211118827281
roa_ttm2_growthrate,2010-07-31,0.089692242248736564
roa_ttm2_growthrate,2010-08-31,0.14862193185518865
roa_ttm2_growthrate,2010-09-30,0.053071325633992507
roa_ttm2_growthrate,2010-10-31,0.036677425030439928
roa_ttm2_growthrate,2010-11-30,-0.052769445988647384
roa_ttm2_growthrate,2010-12-31,0.079400372971891245
roa_ttm2_growthrate,2011-01-31,0.10261162334901809
roa_ttm2_growthrate,2011-02-28,-0.053240871226989311
roa_ttm2_growthrate,2011-03-31,0.039358177997778104
roa_ttm2_growthrate,2011-04-30,-0.083721315113107431
roa_ttm2_growthrate,2011-05-31,0.040339505773744254
roa_ttm2_growthrate,2011-06-30,-0.040617086325296224
roa_ttm2_growthrate,2011-07-31,0.011327622949240152
roa_ttm2_growthrate,2011-08-31,0.049051381127791144
roa_ttm2_growthrate,2011-09-30,0.10579806173476961
roa_ttm2_growthrate,2011-10-31,0.10665327218872844
roa_ttm2_growthrate,2011-11-30,0.028016611476108254
roa_ttm2_growthrate,2011-12-31,0.10589836548801332
roa_ttm2_growthrate,2012-01-31,0.0073971692321077457
roa_ttm2_growthrate,2012-02-29,-0.0054144290981215761
roa_ttm2_growthrate,2012-03-31,-0.037809351969378145
roa_ttm2_growthrate,2012-04-30,0.019494281818215622
roa_ttm2_growthrate,2012-05-31,0.10669104311580191
roa_ttm2_growthrate,2012-06-30,0.04347602540447966
roa_ttm2_growthrate,2012-07-31,0.011939042264704965
roa_ttm2_growthrate,2012-08-31,0.005257529663583181
roa_ttm2_growthrate,2012-09-30,0.011224738740166227
roa_ttm2_growthrate,2012-10-31,0.074791220181260804
roa_ttm2_growthrate,2012-11-30,-0.0035154596742187206
roa_ttm2_growthrate,2012-12-31,-0.0064182568576383195
roa_ttm2_growthrate,2013-01-31,-0.018494873922183342
roa_ttm2_growthrate,2013-02-28,-0.018896077229620004
roa_ttm2_growthrate,2013-03-31,0.06575717811056779
roa_ttm2_growthrate,2013-04-30,-0.10987633329358934
roa_ttm2_growthrate,2013-05-31,-0.052142916990781676
roa_ttm2_growthrate,2013-06-30,0.01411934026015484
roa_ttm2_growthrate,2013-07-31,-0.042840737363765174
roa_ttm2_growthrate,2013-08-31,0.13488348987933185
roa_ttm2_growthrate,2013-09-30,-0.086761999969196743
roa_ttm2_growthrate,2013-10-31,-0.0060734947312280725
roa_ttm2_growthrate,2013-11-30,-0.032894410220392904
roa_ttm2_growthrate,2013-12-31,-0.010521965107814063
roa_ttm2_growthrate,2014-01-31,0.019428470819510268
roa_ttm2_growthrate,2014-02-28,0.068805563424625113
roa_ttm2_growthrate,2014-03-31,-0.031289649134580245
roa_ttm2_growthrate,2014-04-30,-0.061195522856360998
roa_ttm2_growthrate,2014-05-31,0.15818871670376597
roa_ttm2_growthrate,2014-06-30,0.023059642186820172
roa_ttm2_growthrate,2014-07-31,0.0079704282699313081
roa_ttm2_growthrate,2014-08-31,-0.015015034721972007
roa_ttm2_growthrate,2014-09-30,-0.11641179749508705
roa_ttm2_growthrate,2014-10-31,-0.061435935613668821
roa_ttm2_growthrate,2014-11-30,-0.089360562567283711
roa_ttm2_growthrate,2014-12-31,0.036653299194624567
roa_ttm2_growthrate,2015-01-31,-0.026914498667378779
roa_ttm2_growthrate,2015-02-28,0.064429871900741925
roa_ttm2_growthrate,2015-03-31,-0.017265606373240913
roa_ttm2_growthrate,2015-04-30,-0.040927376098424784
roa_ttm2_growthrate,2015-05-31,-0.05637369496293116
roa_ttm2_growthrate,2015-06-30,0.033864872447666755
roa_ttm2_growthrate,2015-07-31,-0.022090697152357501
roa_ttm2_growthrate,2015-08-31,0.026425315993287946
roa_ttm2_growthrate,2015-09-30,-0.045073988190493061
roa_ttm2_growthrate,2015-10-31,-0.041742416092954419
roa_ttm2_growthrate,2015-11-30,0.067634641905714749
roa_ttm2_growthrate,2015-12-31,0.079958193144732681
roa_ttm2_growthrate,2016-01-31,-0.052811314947521414
roa_ttm2_growthrate,2016-02-29,0.10508770674702989
roa_ttm2_growthrate,2016-03-31,0.01837283179421138
roa_ttm2_growthrate,2016-04-30,-0.035848105846641908
roa_ttm2_growthrate,2016-05-31,-0.044346964819255673
roa_ttm2_growthrate,2016-06-30,0.068712352772438312
roa_ttm2_growthrate,2016-07-31,0.016465647268903205
roa_ttm2_growthrate,2016-08-31,-0.031510192883298295
roa_ttm2_growthrate,2016-09-30,-0.037733994462086251
roa_ttm2_growthrate,2016-10-31,-0.079556858370569902
roa_ttm2_growthrate,2016-11-30,-0.013994077930415221
roa_ttm2_growthrate,2016-12-31,-0.074505011137974322
yoybps,2010-01-31,-0.096736804775250401
yoybps,2010-02-28,-0.010784783204667756
yoybps,2010-03-31,-0.086447641810220507
yoybps,2010-04-30,0.069649932481312085
yoybps,2010-05-31,-0.11400347938987072
yoybps,2010-06-30,-0.029000023180672768
yoybps,2010-07-31,-0.045517916963322864
yoybps,2010-08-31,-0.057511155040082071
yoybps,2010-09-30,-0.0016298141896181916
yoybps,2010-10-31,-0.16085010745688816
yoybps,2010-11-30,0.082968640351175543
yoybps,2010-12-31,-0.072716002353890766
yoybps,2011-01-31,-0.016354685182633995
yoybps,2011-02-28,-0.080202615399958876
yoybps,2011-03-31,0.10108392994801665
yoybps,2011-04-30,-0.011514817603683643
yoybps,2011-05-31,-0.01641734495482702
yoybps,2011-06-30,-0.021220718560522645
yoybps,2011-07-31,0.02375068259742847
yoybps,2011-08-31,0.064150046205000491
yoybps,2011-09-30,-0.083983469407857059
yoybps,2011-10-31,-0.054267921482568433
yoybps,2011-11-30,-0.0017190835160805565
yoybps,2011-12-31,0.042787028347065492
yoybps,2012-01-31,0.11092243521276329
yoybps,2012-02-29,0.013851185525758109
yoybps,2012-03-31,-0.034692830239609201
yoybps,2012-04-30,-0.046450456755497381
yoybps,2012-05-31,-0.041195186013219365
yoybps,2012-06-30,0.087362841853839621
yoybps,2012-07-31,-0.0063661742137398674
yoybps,2012-08-31,0.026947727701309907
yoybps,2012-09-30,-0.01906773011458468
yoybps,2012-10-31,0.029597518757370066
yoybps,2012-11-30,0.0056212418686091749
yoybps,2012-12-31,-0.078185247036657413
yoybps,2013-01-31,0.042049271159455212
yoybps,2013-02-28,-0.058787920804713754
yoybps,2013-03-31,0.16321538884715234
yoybps,2013-04-30,-0.15632201811528429
yoybps,2013-05-31,-0.03679375162893004
yoybps,2013-06-30,-0.011127329098000691
yoybps,2013-07-31,0.098318222517133513
yoybps,2013-08-31,0.082355706019827044
yoybps,2013-09-30,-7.1502038109642579e-05
yoybps,2013-10-31,-0.0056729624600247346
yoybps,2013-11-30,0.20579955512829257
yoybps,2013-12-31,-0.10327530856095458
yoybps,2014-01-31,0.087180885283651005
yoybps,2014-02-28,-0.023518513448937118
yoybps,2014-03-31,-0.061936559198291143
yoybps,2014-04-30,0.028102688955119366
yoybps,2014-05-31,-0.0038121013419308912
yoybps,2014-06-30,0.038745936512111466
yoybps,2014-07-31,-0.048621763639010683
yoybps,2014-08-31,-0.0065000699228649848
yoybps,2014-09-30,-0.039499066786711494
yoybps,2014-10-31,-0.043524375688281346
yoybps,2014-11-30,-0.048486098029898929
yoybps,2014-12-31,-0.048531130414547104
yoybps,2015-01-31,0.040574421116529744
yoybps,2015-02-28,-0.011149860753722355
yoybps,2015-03-31,0.10539036390710328
yoybps,2015-04-30,0.018465445498022967
yoybps,2015-05-31,-0.0020327973775958268
yoybps,2015-06-30,-0.01176931547910901
yoybps,2015-07-31,-0.1003492863246284
yoybps,2015-08-31,0.069473349589148706
yoybps,2015-09-30,0.0015190734413911531
yoybps,2015-10-31,-0.029405902044818841
yoybps,2015-11-30,-0.089345664449291873
yoybps,2015-12-31,-0.045826244631324634
yoybps,2016-01-31,-0.020260770693186443
yoybps,2016-02-29,-0.041107770314154156
yoybps,2016-03-31,0.0030683429413596542
yoybps,2016-04-30,-0.012456694269780225
yoybps,2016-05-31,-0.016016936427694032
yoybps,2016-06-30,0.079303695582210551
yoybps,2016-07-31,0.049110471370705351
yoybps,2016-08-31,0.087902079804318856
yoybps,2016-09-30,0.025562717838803806
yoybps,2016-10-31,0.022114420719074705
yoybps,2016-11-30,0.086858767574285248
yoybps,2016-12-31,-0.0081428122205450156
yoy_assets,2010-01-31,0.035673516770791294
yoy_assets,2010-02-28,0.031515465827631262
yoy_assets,2010-03-31,-0.048219272207204254
yoy_assets,2010-04-30,0.017068366127826126
yoy_assets,2010-05-31,-0.029836649728038459
yoy_assets,2010-06-30,0.11797662654669165
yoy_assets,2010-07-31,-0.11571942180832503
yoy_assets,2010-08-31,-0.049572835335405581
yoy_assets,2010-09-30,-0.14239961381148736
yoy_assets,2010-10-31,-0.0080704337593923339
yoy_assets,2010-11-30,-0.015819483209186993
yoy_assets,2010-12-31,-0.12372466321200314
yoy_assets,2011-01-31,-0.12327665794580185
yoy_assets,2011-02-28,-0.077335782217998528
yoy_assets,2011-03-31,0.064224961088668903
yoy_assets,2011-04-30,-0.065434001235507411
yoy_assets,2011-05-31,0.037161835527938197
yoy_assets,2011-06-30,0.080885259438935542
yoy_assets,2011-07-31,0.045581446384919906
yoy_assets,2011-08-31,-0.014803235333427525
yoy_assets,2011-09-30,-0.029292759627370681
yoy_assets,2011-10-31,0.025319015626821338
yoy_assets,2011-11-30,-0.021239131385055593
yoy_assets,2011-12-31,0.074448232062800213
yoy_assets,2012-01-31,0.15701224903810593
yoy_assets,2012-02-29,-0.052377765517174116
yoy_assets,2012-03-31,-0.022311219848788869
yoy_assets,2012-04-30,0.021332295441909465
yoy_assets,2012-05-31,-0.044080956824531115
yoy_assets,2012-06-30,-0.0035125415825653992
yoy_assets,2012-07-31,-0.042065529506996789
yoy_assets,2012-08-31,-0.058783893155427661
yoy_assets,2012-09-30,0.095353612679018526
yoy_assets,2012-10-31,0.050660652801439124
yoy_assets,2012-11-30,0.013915692685710595
yoy_assets,2012-12-31,0.020017748365411911
yoy_assets,2013-01-31,0.15040823216143456
yoy_assets,2013-02-28,-0.099922769410454498
yoy_assets,2013-03-31,-0.04013038762314361
yoy_assets,2013-04-30,0.098609388069961945
yoy_assets,2013-05-31,-0.00083881630239527162
yoy_assets,2013-06-30,-0.0093919399798541095
yoy_assets,2013-07-31,0.0046756798424924693
yoy_assets,2013-08-31,0.012655221719389891
yoy_assets,2013-09-30,-0.011901987606304875
yoy_assets,2013-10-31,-0.038343734853473851
yoy_assets,2013-11-30,0.10261008294758359
yoy_assets,2013-12-31,-0.13336530036793615
yoy_assets,2014-01-31,0.025034872914223301
yoy_assets,2014-02-28,-0.057042103270293763
yoy_assets,2014-03-31,0.046729279943753303
yoy_assets,2014-04-30,0.017907058014638169
yoy_assets,2014-05-31,0.020377254974802219
yoy_assets,2014-06-30,0.0523615984053993
yoy_assets,2014-07-31,0.082043918135611821
yoy_assets,2014-08-31,0.0056817439660623468
yoy_assets,2014-09-30,-0.023151345713942614
yoy_assets,2014-10-31,0.069219525276687746
yoy_assets,2014-11-30,0.013156027419869654
yoy_assets,2014-12-31,0.057688412104892603
yoy_assets,2015-01-31,0.016395247560464045
yoy_assets,2015-02-28,0.041724112087816005
yoy_assets,2015-03-31,0.013816363025137923
yoy_assets,2015-04-30,0.11635753271500655
yoy_assets,2015-05-31,-0.10446366132148992
yoy_assets,2015-06-30,-0.0071634922583129809
yoy_assets,2015-07-31,-0.033356637666010699
yoy_assets,2015-08-31,0.10259220385359771
yoy_assets,2015-09-30,-0.051551674782785543
yoy_assets,2015-10-31,-0.063636075365775799
yoy_assets,2015-11-30,-0.026617135769602899
yoy_assets,2015-12-31,-0.013385133525433081
yoy_assets,2016-01-31,-0.024700241466244572
yoy_assets,2016-02-29,-0.094958545762588248
yoy_assets,2016-03-31,-0.0032365460710279967
yoy_assets,2016-04-30,-0.0058769249040573979
yoy_assets,2016-05-31,-0.087891391056444626
yoy_assets,2016-06-30,-0.030387385317566441
yoy_assets,2016-07-31,-0.053092369598825358
yoy_assets,2016-08-31,-0.039252565260746518
yoy_assets,2016-09-30,0.025436619832756944
yoy_assets,2016-10-31,-0.033206196957555778
yoy_assets,2016-11-30,-0.010482669139260679
yoy_assets,2016-12-31,0.007712501409383554
wgsd_yoyocf,2010-01-31,-0.060559231667321106
wgsd_yoyocf,2010-02-28,-0.053863028290133654
wgsd_yoyocf,2010-03-31,0.052105612166344205
wgsd_yoyocf,2010-04-30,-0.081838551299981743
wgsd_yoyocf,2010-05-31,0.036025602687439671
wgsd_yoyocf,2010-06-30,-0.068506340699486398
wgsd_yoyocf,2010-07-31,0.17079998006862168
wgsd_yoyocf,2010-08-31,0.011125227271916317
wgsd_yoyocf,2010-09-30,-0.042891080395228806
wgsd_yoyocf,2010-10-31,-0.027999456336756105
wgsd_yoyocf,2010-11-30,-0.025544207681641017
wgsd_yoyocf,2010-12-31,0.004454100880962597
wgsd_yoyocf,2011-01-31,0.033163383141106777
wgsd_yoyocf,2011-02-28,-0.12199853518212074
wgsd_yoyocf,2011-03-31,0.033316191332277298
